date,open,high,low,close,adjclose,volume,ticker,company,sector
2020-02-18,150.47000122070312,150.74000549316406,149.05999755859375,149.13999938964844,148.19500732421875,7230700,JNJ,Johnson & Johnson,Medical Goods
2020-02-19,149.2100067138672,149.75999450683594,148.5800018310547,148.94000244140625,147.99627685546875,6115200,JNJ,Johnson & Johnson,Medical Goods
2020-02-20,148.61000061035156,149.3800048828125,147.39999389648438,148.3699951171875,147.4298858642578,7464700,JNJ,Johnson & Johnson,Medical Goods
2020-02-21,148.08999633789062,150.24000549316406,147.5399932861328,149.92999267578125,148.97999572753906,7776800,JNJ,Johnson & Johnson,Medical Goods
2020-02-24,146.5,149.0,145.25,145.91000366210938,145.91000366210938,10588900,JNJ,Johnson & Johnson,Medical Goods
2020-02-25,145.99000549316406,146.75,143.8300018310547,144.64999389648438,144.64999389648438,10529000,JNJ,Johnson & Johnson,Medical Goods
2020-02-26,145.35000610351562,146.22000122070312,143.58999633789062,143.67999267578125,143.67999267578125,10093800,JNJ,Johnson & Johnson,Medical Goods
2020-02-27,142.55999755859375,144.77000427246094,138.9499969482422,139.1199951171875,139.1199951171875,12566700,JNJ,Johnson & Johnson,Medical Goods
2020-02-28,135.36000061035156,137.2899932861328,130.82000732421875,134.47999572753906,134.47999572753906,19825500,JNJ,Johnson & Johnson,Medical Goods
2020-03-02,134.77999877929688,140.1300048828125,134.00999450683594,140.02000427246094,140.02000427246094,11508200,JNJ,Johnson & Johnson,Medical Goods
2020-03-03,140.0,140.99000549316406,133.10000610351562,135.58999633789062,135.58999633789062,13662500,JNJ,Johnson & Johnson,Medical Goods
2020-03-04,137.67999267578125,143.63999938964844,137.13999938964844,143.47999572753906,143.47999572753906,10560500,JNJ,Johnson & Johnson,Medical Goods
2020-03-05,140.8000030517578,142.67999267578125,139.83999633789062,142.00999450683594,142.00999450683594,11339200,JNJ,Johnson & Johnson,Medical Goods
2020-03-06,138.47999572753906,143.00999450683594,137.41000366210938,142.02999877929688,142.02999877929688,12239100,JNJ,Johnson & Johnson,Medical Goods
2020-03-09,136.3300018310547,139.67999267578125,134.89999389648438,136.44000244140625,136.44000244140625,13848600,JNJ,Johnson & Johnson,Medical Goods
2020-03-10,139.97000122070312,141.9499969482422,134.22999572753906,141.63999938964844,141.63999938964844,12698100,JNJ,Johnson & Johnson,Medical Goods
2020-03-11,138.08999633789062,138.75,131.5,131.8000030517578,131.8000030517578,17763400,JNJ,Johnson & Johnson,Medical Goods
2020-03-12,127.30999755859375,133.75999450683594,124.5,125.41000366210938,125.41000366210938,21539200,JNJ,Johnson & Johnson,Medical Goods
2020-03-13,129.32000732421875,134.9199981689453,124.6500015258789,134.2899932861328,134.2899932861328,20084200,JNJ,Johnson & Johnson,Medical Goods
2020-03-16,123.56999969482422,133.75999450683594,122.43000030517578,127.12999725341797,127.12999725341797,18877900,JNJ,Johnson & Johnson,Medical Goods
2020-03-17,128.5500030517578,136.77000427246094,127.80999755859375,136.58999633789062,136.58999633789062,18911800,JNJ,Johnson & Johnson,Medical Goods
2020-03-18,131.02000427246094,135.6699981689453,128.7100067138672,134.9600067138672,134.9600067138672,17521100,JNJ,Johnson & Johnson,Medical Goods
2020-03-19,134.99000549316406,134.99000549316406,126.1500015258789,127.05000305175781,127.05000305175781,18482300,JNJ,Johnson & Johnson,Medical Goods
2020-03-20,126.83000183105469,127.44000244140625,118.12999725341797,119.88999938964844,119.88999938964844,19785100,JNJ,Johnson & Johnson,Medical Goods
2020-03-23,117.0,118.55999755859375,109.16000366210938,111.13999938964844,111.13999938964844,20815200,JNJ,Johnson & Johnson,Medical Goods
2020-03-24,118.76000213623047,119.6500015258789,113.86000061035156,119.18000030517578,119.18000030517578,17604800,JNJ,Johnson & Johnson,Medical Goods
2020-03-25,118.91000366210938,123.95999908447266,116.69999694824219,119.4000015258789,119.4000015258789,13986100,JNJ,Johnson & Johnson,Medical Goods
2020-03-26,120.56999969482422,127.0999984741211,120.37999725341797,126.56999969482422,126.56999969482422,15066800,JNJ,Johnson & Johnson,Medical Goods
2020-03-27,121.6500015258789,127.62000274658203,120.58000183105469,123.16000366210938,123.16000366210938,12133200,JNJ,Johnson & Johnson,Medical Goods
2020-03-30,128.4600067138672,133.99000549316406,127.5,133.00999450683594,133.00999450683594,21754000,JNJ,Johnson & Johnson,Medical Goods
2020-03-31,134.99000549316406,135.7100067138672,130.0500030517578,131.1300048828125,131.1300048828125,15746100,JNJ,Johnson & Johnson,Medical Goods
2020-01-02,50.91999816894531,51.0099983215332,49.47999954223633,50.09000015258789,49.592613220214844,2824600,CAH,Cardinal Health,Medical Goods
2020-01-03,49.31999969482422,49.79999923706055,49.13999938964844,49.36000061035156,48.86986541748047,1876300,CAH,Cardinal Health,Medical Goods
2020-01-06,49.2599983215332,49.81999969482422,48.93000030517578,49.77000045776367,49.27579116821289,2410200,CAH,Cardinal Health,Medical Goods
2020-01-07,49.61000061035156,49.9900016784668,49.33000183105469,49.790000915527344,49.29559326171875,1818700,CAH,Cardinal Health,Medical Goods
2020-01-08,49.68000030517578,50.310001373291016,49.2599983215332,50.060001373291016,49.56291198730469,1727100,CAH,Cardinal Health,Medical Goods
2020-01-09,50.20000076293945,50.439998626708984,49.66999816894531,50.29999923706055,49.80052947998047,1747000,CAH,Cardinal Health,Medical Goods
2020-01-10,50.400001525878906,50.720001220703125,49.880001068115234,50.630001068115234,50.127254486083984,2298200,CAH,Cardinal Health,Medical Goods
2020-01-13,50.529998779296875,50.560001373291016,49.79999923706055,50.439998626708984,49.93913650512695,2526500,CAH,Cardinal Health,Medical Goods
2020-01-14,50.939998626708984,52.459999084472656,50.939998626708984,52.45000076293945,51.92918014526367,3186300,CAH,Cardinal Health,Medical Goods
2020-01-15,52.27000045776367,54.119998931884766,52.040000915527344,53.810001373291016,53.27567672729492,4023200,CAH,Cardinal Health,Medical Goods
2020-01-16,54.16999816894531,54.52000045776367,53.61000061035156,54.41999816894531,53.879615783691406,2710300,CAH,Cardinal Health,Medical Goods
2020-01-17,54.529998779296875,54.63999938964844,53.630001068115234,53.93000030517578,53.39448547363281,2566400,CAH,Cardinal Health,Medical Goods
2020-01-21,53.88999938964844,54.400001525878906,53.5,54.0099983215332,53.47368621826172,1874000,CAH,Cardinal Health,Medical Goods
2020-01-22,54.369998931884766,55.4900016784668,54.220001220703125,55.31999969482422,54.77067947387695,3059800,CAH,Cardinal Health,Medical Goods
2020-01-23,55.209999084472656,55.220001220703125,54.540000915527344,54.869998931884766,54.32514953613281,3333100,CAH,Cardinal Health,Medical Goods
2020-01-24,54.95000076293945,54.95000076293945,52.75,53.81999969482422,53.28557586669922,2107200,CAH,Cardinal Health,Medical Goods
2020-01-27,52.849998474121094,53.59000015258789,52.02000045776367,53.380001068115234,52.849945068359375,2511400,CAH,Cardinal Health,Medical Goods
2020-01-28,53.7599983215332,54.08000183105469,53.150001525878906,53.79999923706055,53.26577377319336,2089200,CAH,Cardinal Health,Medical Goods
2020-01-29,53.93000030517578,54.400001525878906,53.40999984741211,53.7400016784668,53.20637130737305,1748600,CAH,Cardinal Health,Medical Goods
2020-01-30,53.4900016784668,53.869998931884766,52.5099983215332,53.290000915527344,52.760841369628906,1919500,CAH,Cardinal Health,Medical Goods
2020-01-31,53.0,53.16999816894531,50.900001525878906,51.209999084472656,50.70149230957031,7692100,CAH,Cardinal Health,Medical Goods
2020-02-03,51.43000030517578,52.18000030517578,51.09000015258789,51.2599983215332,50.75099563598633,1905500,CAH,Cardinal Health,Medical Goods
2020-02-04,52.060001373291016,52.68000030517578,51.540000915527344,51.59000015258789,51.077720642089844,3443800,CAH,Cardinal Health,Medical Goods
2020-02-05,52.09000015258789,53.45000076293945,52.040000915527344,52.68000030517578,52.15689468383789,5655600,CAH,Cardinal Health,Medical Goods
2020-02-06,57.54999923706055,59.79999923706055,56.84000015258789,58.2599983215332,57.68148422241211,6735000,CAH,Cardinal Health,Medical Goods
2020-02-07,59.09000015258789,60.47999954223633,57.7400016784668,58.2400016784668,57.66168975830078,4384700,CAH,Cardinal Health,Medical Goods
2020-02-10,58.25,59.70000076293945,58.0,59.189998626708984,58.60225296020508,3616600,CAH,Cardinal Health,Medical Goods
2020-02-11,59.25,59.470001220703125,58.349998474121094,59.40999984741211,58.820068359375,2611300,CAH,Cardinal Health,Medical Goods
2020-02-12,60.0,60.689998626708984,59.689998626708984,60.130001068115234,59.532920837402344,2290600,CAH,Cardinal Health,Medical Goods
2020-02-13,59.540000915527344,60.31999969482422,59.369998931884766,59.400001525878906,58.8101692199707,1953300,CAH,Cardinal Health,Medical Goods
2020-02-14,59.189998626708984,59.790000915527344,57.61000061035156,59.619998931884766,59.02798080444336,3284900,CAH,Cardinal Health,Medical Goods
2020-02-18,59.599998474121094,59.9900016784668,58.779998779296875,59.0099983215332,58.42403793334961,2276300,CAH,Cardinal Health,Medical Goods
2020-02-19,58.900001525878906,59.369998931884766,58.65999984741211,59.349998474121094,58.76066207885742,1896900,CAH,Cardinal Health,Medical Goods
2020-02-20,59.09000015258789,60.529998779296875,58.7599983215332,60.41999816894531,59.820037841796875,2688000,CAH,Cardinal Health,Medical Goods
2020-02-21,60.16999816894531,60.38999938964844,59.5,59.720001220703125,59.126991271972656,2275400,CAH,Cardinal Health,Medical Goods
2020-02-24,58.209999084472656,58.939998626708984,57.90999984741211,58.13999938964844,57.562679290771484,2105300,CAH,Cardinal Health,Medical Goods
2020-02-25,58.5,58.79999923706055,55.2599983215332,55.439998626708984,54.889488220214844,2764400,CAH,Cardinal Health,Medical Goods
2020-02-26,55.45000076293945,56.75,54.9900016784668,55.0099983215332,54.4637565612793,3160700,CAH,Cardinal Health,Medical Goods
2020-02-27,54.2400016784668,55.380001068115234,52.2400016784668,52.25,51.73116683959961,4825700,CAH,Cardinal Health,Medical Goods
2020-02-28,50.58000183105469,52.150001525878906,49.4900016784668,52.119998931884766,51.602455139160156,6367000,CAH,Cardinal Health,Medical Goods
2020-03-02,52.310001373291016,54.02000045776367,51.77000045776367,54.02000045776367,53.48358917236328,4630300,CAH,Cardinal Health,Medical Goods
2020-03-03,53.97999954223633,54.88999938964844,51.5099983215332,52.959999084472656,52.43411636352539,3434500,CAH,Cardinal Health,Medical Goods
2020-03-04,54.790000915527344,56.09000015258789,53.22999954223633,54.630001068115234,54.0875358581543,4431300,CAH,Cardinal Health,Medical Goods
2020-03-05,53.209999084472656,54.15999984741211,51.81999969482422,52.47999954223633,51.95888137817383,3369700,CAH,Cardinal Health,Medical Goods
2020-03-06,50.86000061035156,52.16999816894531,50.029998779296875,51.27000045776367,50.76089859008789,2889200,CAH,Cardinal Health,Medical Goods
2020-03-09,48.0,49.7400016784668,47.11000061035156,47.93000030517578,47.454063415527344,4876900,CAH,Cardinal Health,Medical Goods
2020-03-10,49.20000076293945,49.81999969482422,46.900001525878906,49.709999084472656,49.21638870239258,3013700,CAH,Cardinal Health,Medical Goods
2020-03-11,48.459999084472656,49.33000183105469,47.61000061035156,48.650001525878906,48.16691589355469,3576300,CAH,Cardinal Health,Medical Goods
2020-03-12,45.75,46.0,42.36000061035156,42.38999938964844,41.96907424926758,4218300,CAH,Cardinal Health,Medical Goods
2020-03-13,44.380001068115234,47.75,42.560001373291016,47.619998931884766,47.14714050292969,4410300,CAH,Cardinal Health,Medical Goods
2020-03-16,42.59000015258789,46.869998931884766,42.15999984741211,44.220001220703125,43.78090286254883,3499900,CAH,Cardinal Health,Medical Goods
2020-03-17,44.91999816894531,48.54999923706055,43.599998474121094,47.7599983215332,47.28574752807617,3982900,CAH,Cardinal Health,Medical Goods
2020-03-18,45.099998474121094,49.189998626708984,41.5,45.70000076293945,45.24620819091797,3776200,CAH,Cardinal Health,Medical Goods
2020-03-19,45.15999984741211,46.33000183105469,42.119998931884766,43.790000915527344,43.35517501831055,2538300,CAH,Cardinal Health,Medical Goods
2020-03-20,44.83000183105469,46.06999969482422,42.29999923706055,43.33000183105469,42.899742126464844,3900000,CAH,Cardinal Health,Medical Goods
2020-03-23,42.900001525878906,43.0,39.04999923706055,41.0,40.59287643432617,3344700,CAH,Cardinal Health,Medical Goods
2020-03-24,41.79999923706055,44.18000030517578,40.970001220703125,43.540000915527344,43.1076545715332,3275000,CAH,Cardinal Health,Medical Goods
2020-03-25,43.65999984741211,46.189998626708984,41.93000030517578,42.25,41.83046340942383,3625900,CAH,Cardinal Health,Medical Goods
2020-03-26,42.619998931884766,45.66999816894531,41.810001373291016,45.400001525878906,44.949188232421875,3516200,CAH,Cardinal Health,Medical Goods
2020-03-27,44.0,45.54999923706055,43.15999984741211,44.380001068115234,43.93931579589844,3046600,CAH,Cardinal Health,Medical Goods
2020-03-30,46.25,48.66999816894531,45.86000061035156,48.439998626708984,47.9589958190918,3754800,CAH,Cardinal Health,Medical Goods
2020-03-31,48.83000183105469,50.189998626708984,46.9900016784668,47.939998626708984,47.939998626708984,6194700,CAH,Cardinal Health,Medical Goods
2020-01-02,177.67999267578125,180.00999450683594,177.13999938964844,180.0,178.38461303710938,3601700,MMM,3M,Medical Goods
2020-01-03,177.02000427246094,178.66000366210938,175.6300048828125,178.4499969482422,176.84852600097656,2466900,MMM,3M,Medical Goods
2020-01-06,177.14999389648438,178.7100067138672,176.35000610351562,178.6199951171875,177.01699829101562,1998000,MMM,3M,Medical Goods
2020-01-07,178.27999877929688,178.50999450683594,176.82000732421875,177.89999389648438,176.30345153808594,2173000,MMM,3M,Medical Goods
2020-01-08,178.0,181.5,177.64999389648438,180.6300048828125,179.0089569091797,2758300,MMM,3M,Medical Goods
2020-01-09,181.50999450683594,181.58999633789062,179.75999450683594,181.1999969482422,179.57383728027344,2746300,MMM,3M,Medical Goods
2020-01-10,181.61000061035156,182.17999267578125,180.13999938964844,180.47000122070312,178.85040283203125,2103800,MMM,3M,Medical Goods
2020-01-13,180.94000244140625,182.22999572753906,180.36000061035156,180.9199981689453,179.29635620117188,2090800,MMM,3M,Medical Goods
2020-01-14,180.9199981689453,182.5500030517578,180.2100067138672,181.3699951171875,179.7423095703125,2911200,MMM,3M,Medical Goods
2020-01-15,181.4199981689453,181.86000061035156,179.17999267578125,179.77999877929688,178.1665802001953,2482200,MMM,3M,Medical Goods
2020-01-16,180.67999267578125,181.1999969482422,179.69000244140625,181.00999450683594,179.3855438232422,2149900,MMM,3M,Medical Goods
2020-01-17,181.0,182.14999389648438,180.6999969482422,181.35000610351562,179.72250366210938,3690100,MMM,3M,Medical Goods
2020-01-21,181.85000610351562,181.91000366210938,178.6300048828125,179.38999938964844,177.78009033203125,3367700,MMM,3M,Medical Goods
2020-01-22,179.50999450683594,180.57000732421875,177.8800048828125,178.02999877929688,176.4322967529297,2420200,MMM,3M,Medical Goods
2020-01-23,177.07000732421875,178.44000244140625,176.38999938964844,177.74000549316406,176.1448974609375,2358400,MMM,3M,Medical Goods
2020-01-24,178.49000549316406,179.80999755859375,177.52999877929688,178.14999389648438,176.55120849609375,2643100,MMM,3M,Medical Goods
2020-01-27,179.86000061035156,180.58999633789062,175.5399932861328,175.6300048828125,174.0538330078125,4361400,MMM,3M,Medical Goods
2020-01-28,171.89999389648438,172.33999633789062,165.0500030517578,165.5800018310547,164.09402465820312,8920700,MMM,3M,Medical Goods
2020-01-29,166.35000610351562,166.47000122070312,161.52999877929688,162.0,160.54615783691406,5343900,MMM,3M,Medical Goods
2020-01-30,161.0,162.63999938964844,158.75999450683594,162.50999450683594,161.05157470703125,4357100,MMM,3M,Medical Goods
2020-01-31,162.0,162.64999389648438,158.22999572753906,158.66000366210938,157.2361297607422,5740300,MMM,3M,Medical Goods
2020-02-03,160.02999877929688,160.30999755859375,156.3800048828125,156.58999633789062,155.1846923828125,3927100,MMM,3M,Medical Goods
2020-02-04,159.77000427246094,159.9600067138672,157.0,157.24000549316406,155.82887268066406,4363900,MMM,3M,Medical Goods
2020-02-05,159.1199951171875,162.3300018310547,158.6999969482422,162.3300018310547,160.87318420410156,3118200,MMM,3M,Medical Goods
2020-02-06,164.49000549316406,165.0,162.47000122070312,162.88999938964844,161.42816162109375,3413800,MMM,3M,Medical Goods
2020-02-07,161.41000366210938,161.9199981689453,159.6300048828125,160.0800018310547,158.6433868408203,2736200,MMM,3M,Medical Goods
2020-02-10,160.2100067138672,161.25999450683594,158.8699951171875,160.14999389648438,158.71275329589844,2754800,MMM,3M,Medical Goods
2020-02-11,161.0,162.52000427246094,160.02000427246094,162.4499969482422,160.9921112060547,2275100,MMM,3M,Medical Goods
2020-02-12,164.24000549316406,165.0399932861328,163.57000732421875,163.8000030517578,162.3300018310547,2736400,MMM,3M,Medical Goods
2020-02-13,161.75999450683594,161.8699951171875,159.0,159.75999450683594,159.75999450683594,3413900,MMM,3M,Medical Goods
2020-02-14,159.85000610351562,161.13999938964844,158.82000732421875,161.00999450683594,161.00999450683594,2233500,MMM,3M,Medical Goods
2020-02-18,160.36000061035156,160.52999877929688,158.0399932861328,158.8800048828125,158.8800048828125,2478900,MMM,3M,Medical Goods
2020-02-19,159.0800018310547,160.47000122070312,158.36000061035156,159.33999633789062,159.33999633789062,2296400,MMM,3M,Medical Goods
2020-02-20,159.0,161.38999938964844,158.5,158.55999755859375,158.55999755859375,3275100,MMM,3M,Medical Goods
2020-02-21,158.3300018310547,158.58999633789062,156.1199951171875,156.92999267578125,156.92999267578125,3535300,MMM,3M,Medical Goods
2020-02-24,154.4499969482422,154.7100067138672,152.22000122070312,152.5500030517578,152.5500030517578,3635600,MMM,3M,Medical Goods
2020-02-25,153.30999755859375,153.44000244140625,145.97000122070312,146.85000610351562,146.85000610351562,5263400,MMM,3M,Medical Goods
2020-02-26,149.57000732421875,151.82000732421875,148.08999633789062,148.9600067138672,148.9600067138672,5152100,MMM,3M,Medical Goods
2020-02-27,151.22999572753906,155.42999267578125,149.0,150.16000366210938,150.16000366210938,8241600,MMM,3M,Medical Goods
2020-02-28,154.08999633789062,156.72000122070312,146.0,149.24000549316406,149.24000549316406,11508700,MMM,3M,Medical Goods
2020-03-02,151.33999633789062,153.42999267578125,148.3699951171875,153.02000427246094,153.02000427246094,8026300,MMM,3M,Medical Goods
2020-03-03,152.44000244140625,154.0,144.44000244140625,145.24000549316406,145.24000549316406,8296500,MMM,3M,Medical Goods
2020-03-04,147.02000427246094,154.0,145.99000549316406,153.97999572753906,153.97999572753906,5773800,MMM,3M,Medical Goods
2020-03-05,150.8000030517578,154.35000610351562,149.5500030517578,151.41000366210938,151.41000366210938,5887000,MMM,3M,Medical Goods
2020-03-06,149.58999633789062,154.74000549316406,147.8699951171875,153.64999389648438,153.64999389648438,7155100,MMM,3M,Medical Goods
2020-03-09,146.58999633789062,149.4600067138672,143.5500030517578,144.05999755859375,144.05999755859375,8194400,MMM,3M,Medical Goods
2020-03-10,149.02000427246094,153.3800048828125,144.8800048828125,153.3000030517578,153.3000030517578,5651700,MMM,3M,Medical Goods
2020-03-11,149.72999572753906,149.72999572753906,146.47000122070312,147.24000549316406,147.24000549316406,4748200,MMM,3M,Medical Goods
2020-03-12,139.9600067138672,141.7100067138672,130.33999633789062,133.5800018310547,133.5800018310547,8215800,MMM,3M,Medical Goods
2020-03-13,141.00999450683594,141.69000244140625,131.0,141.67999267578125,141.67999267578125,6580300,MMM,3M,Medical Goods
2020-03-16,129.86000061035156,135.5,128.00999450683594,130.91000366210938,130.91000366210938,7440800,MMM,3M,Medical Goods
2020-03-17,131.94000244140625,136.77000427246094,129.61000061035156,134.44000244140625,134.44000244140625,6535400,MMM,3M,Medical Goods
2020-03-18,128.4600067138672,139.3699951171875,128.38999938964844,137.02000427246094,137.02000427246094,6860400,MMM,3M,Medical Goods
2020-03-19,137.7100067138672,140.17999267578125,132.92999267578125,137.50999450683594,137.50999450683594,6365700,MMM,3M,Medical Goods
2020-03-20,138.07000732421875,139.24000549316406,122.70999908447266,124.88999938964844,124.88999938964844,9589200,MMM,3M,Medical Goods
2020-03-23,128.16000366210938,128.39999389648438,114.04000091552734,117.87000274658203,117.87000274658203,7934300,MMM,3M,Medical Goods
2020-03-24,122.29000091552734,133.4499969482422,121.0,132.72000122070312,132.72000122070312,9311700,MMM,3M,Medical Goods
2020-03-25,133.14999389648438,134.69000244140625,126.80000305175781,131.5399932861328,131.5399932861328,7742500,MMM,3M,Medical Goods
2020-03-26,131.7899932861328,136.3800048828125,130.61000061035156,136.17999267578125,136.17999267578125,6717000,MMM,3M,Medical Goods
2020-03-27,132.8300018310547,137.07000732421875,130.91000366210938,133.24000549316406,133.24000549316406,4262300,MMM,3M,Medical Goods
2020-03-30,132.25,138.00999450683594,131.05999755859375,137.74000549316406,137.74000549316406,3869500,MMM,3M,Medical Goods
2020-03-31,135.69000244140625,139.44000244140625,135.67999267578125,136.50999450683594,136.50999450683594,3613700,MMM,3M,Medical Goods
2020-01-02,0.0032999999821186066,0.0032999999821186066,0.0032999999821186066,0.0032999999821186066,0.0032999999821186066,0,MEDD,Medical Imaging Corp,Medical Services
2020-01-03,0.0024500000290572643,0.0024500000290572643,0.0024500000290572643,0.0024500000290572643,0.0024500000290572643,300,MEDD,Medical Imaging Corp,Medical Services
2020-01-06,0.0024500000290572643,0.0024500000290572643,0.0024500000290572643,0.0024500000290572643,0.0024500000290572643,0,MEDD,Medical Imaging Corp,Medical Services
2020-01-07,0.0032999999821186066,0.005200000014156103,0.0032999999821186066,0.005200000014156103,0.005200000014156103,108089,MEDD,Medical Imaging Corp,Medical Services
2020-01-08,0.006099999882280827,0.006099999882280827,0.00535999983549118,0.00535999983549118,0.00535999983549118,16000,MEDD,Medical Imaging Corp,Medical Services
2020-01-09,0.00535999983549118,0.00535999983549118,0.00535999983549118,0.00535999983549118,0.00535999983549118,0,MEDD,Medical Imaging Corp,Medical Services
2020-01-10,0.00535999983549118,0.00535999983549118,0.00535999983549118,0.00535999983549118,0.00535999983549118,0,MEDD,Medical Imaging Corp,Medical Services
2020-01-13,0.006000000052154064,0.006000000052154064,0.004600000102072954,0.004600000102072954,0.004600000102072954,41800,MEDD,Medical Imaging Corp,Medical Services
2020-01-14,0.004600000102072954,0.004600000102072954,0.004600000102072954,0.004600000102072954,0.004600000102072954,0,MEDD,Medical Imaging Corp,Medical Services
2020-01-15,0.005499999970197678,0.005499999970197678,0.005499999970197678,0.005499999970197678,0.005499999970197678,100,MEDD,Medical Imaging Corp,Medical Services
2020-01-16,0.00279999990016222,0.004900000058114529,0.00279999990016222,0.004900000058114529,0.004900000058114529,38479,MEDD,Medical Imaging Corp,Medical Services
2020-01-17,0.004900000058114529,0.004900000058114529,0.00279999990016222,0.004900000058114529,0.004900000058114529,30350,MEDD,Medical Imaging Corp,Medical Services
2020-01-21,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0,MEDD,Medical Imaging Corp,Medical Services
2020-01-22,0.0027000000700354576,0.0044999998062849045,0.0027000000700354576,0.0044999998062849045,0.0044999998062849045,2930,MEDD,Medical Imaging Corp,Medical Services
2020-01-23,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,15000,MEDD,Medical Imaging Corp,Medical Services
2020-01-24,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,10000,MEDD,Medical Imaging Corp,Medical Services
2020-01-27,0.0024999999441206455,0.004999999888241291,0.0024999999441206455,0.004999999888241291,0.004999999888241291,57140,MEDD,Medical Imaging Corp,Medical Services
2020-01-28,0.006099999882280827,0.006099999882280827,0.003949999809265137,0.004999999888241291,0.004999999888241291,4200,MEDD,Medical Imaging Corp,Medical Services
2020-01-29,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,68000,MEDD,Medical Imaging Corp,Medical Services
2020-01-30,0.003000000026077032,0.006500000134110451,0.003000000026077032,0.006000000052154064,0.006000000052154064,342000,MEDD,Medical Imaging Corp,Medical Services
2020-01-31,0.006399999838322401,0.006399999838322401,0.004660000093281269,0.005200000014156103,0.005200000014156103,40200,MEDD,Medical Imaging Corp,Medical Services
2020-02-03,0.004000000189989805,0.006500000134110451,0.004000000189989805,0.004999999888241291,0.004999999888241291,56100,MEDD,Medical Imaging Corp,Medical Services
2020-02-04,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,15000,MEDD,Medical Imaging Corp,Medical Services
2020-02-05,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0,MEDD,Medical Imaging Corp,Medical Services
2020-02-06,0.004000000189989805,0.004900000058114529,0.004000000189989805,0.004900000058114529,0.004900000058114529,20596,MEDD,Medical Imaging Corp,Medical Services
2020-02-07,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0,MEDD,Medical Imaging Corp,Medical Services
2020-02-10,0.004000000189989805,0.004900000058114529,0.00279999990016222,0.004900000058114529,0.004900000058114529,160725,MEDD,Medical Imaging Corp,Medical Services
2020-02-11,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0.004900000058114529,0,MEDD,Medical Imaging Corp,Medical Services
2020-02-12,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,1010,MEDD,Medical Imaging Corp,Medical Services
2020-02-13,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,MEDD,Medical Imaging Corp,Medical Services
2020-02-14,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,MEDD,Medical Imaging Corp,Medical Services
2020-02-18,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,400,MEDD,Medical Imaging Corp,Medical Services
2020-02-19,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,MEDD,Medical Imaging Corp,Medical Services
2020-02-20,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,MEDD,Medical Imaging Corp,Medical Services
2020-02-21,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,MEDD,Medical Imaging Corp,Medical Services
2020-02-24,0.003700000001117587,0.003700000001117587,0.003700000001117587,0.003700000001117587,0.003700000001117587,10000,MEDD,Medical Imaging Corp,Medical Services
2020-02-25,0.003700000001117587,0.003700000001117587,0.003700000001117587,0.003700000001117587,0.003700000001117587,0,MEDD,Medical Imaging Corp,Medical Services
2020-02-26,0.0038999998942017555,0.0038999998942017555,0.0038999998942017555,0.0038999998942017555,0.0038999998942017555,10000,MEDD,Medical Imaging Corp,Medical Services
2020-02-27,0.0035500000230968,0.0035500000230968,0.0035500000230968,0.0035500000230968,0.0035500000230968,19040,MEDD,Medical Imaging Corp,Medical Services
2020-02-28,0.003000000026077032,0.004000000189989805,0.003000000026077032,0.003819999983534217,0.003819999983534217,7250,MEDD,Medical Imaging Corp,Medical Services
2020-03-02,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,420,MEDD,Medical Imaging Corp,Medical Services
2020-03-03,0.003819999983534217,0.004000000189989805,0.003800000064074993,0.003800000064074993,0.003800000064074993,23002,MEDD,Medical Imaging Corp,Medical Services
2020-03-04,0.003800000064074993,0.0038999998942017555,0.003800000064074993,0.0038999998942017555,0.0038999998942017555,21970,MEDD,Medical Imaging Corp,Medical Services
2020-03-05,0.0038999998942017555,0.0038999998942017555,0.0038999998942017555,0.0038999998942017555,0.0038999998942017555,0,MEDD,Medical Imaging Corp,Medical Services
2020-03-06,0.0031999999191612005,0.004000000189989805,0.0027000000700354576,0.004000000189989805,0.004000000189989805,13179,MEDD,Medical Imaging Corp,Medical Services
